category,contents,language,lectureLink,lectureName,lecturer,level,numOfLectures,price,rating,siteIdx,subCategory,thumbnail,totalDuration,type
unknown,"사례로 배우는 소프트웨어 공학실무              소프트웨어 공학 과거, 현재, 미래              소프트웨어 개발 패러다임의 진화              미래 소프트웨어 엔지니어 성공전략              소프트웨어 프로세스의 진화              애자일 프로세스              소프트웨어 품질              DevOps              60%            ",ko,http://www.kmooc.kr/courses/course-v1:KAISTk+CS350+2020_K11_01/about,"소프트웨어 공학 : 왜, 무엇을, 어떻게?",배두환,6,8,0,4.2,16,unknown,http://www.kmooc.kr/asset-v1:KAISTk+CS350+2020_K11_01+type@asset+block@썸네일_소프트웨어공학.png,600,on
unknown,정렬된 아키텍처 드라이버와 식별된 문제들                  아키텍처 모델링 방법의 결정                  아키텍처 설계                  아키텍처 평가                  서비스 기반 아키텍처 (SOA)                  웹서비스 표준 기술                  서비스 아키텍처 모델링                  클라우드 서비스 아키텍처                  60%                ,ko,http://www.kmooc.kr/courses/course-v1:KAISTk+CS459+2020_K12_01/about,클라우드 서비스 아키텍처,강성원,6,8,0,4.2,16,unknown,http://www.kmooc.kr/asset-v1:KAISTk+CS459+2020_K12_01+type@asset+block@클라우드-서비스-아키텍처.png,600,on
unknown,주차명4차 산업혁명과동향스마트기술에 대한 이해디바이스 관련 기술 동향 및주요 사례초고속네트워크 관련 기술 동향 및 주요 사례상황인식관련 기술 동향 및주요 사례생체인식 관련 기술과 주요사례스마트홈과 스마트 기술의 응용,ko,http://www.kmooc.kr/courses/course-v1:JJU+JJU01+2019_J01/about,4차 산업혁명 시대의 스마트한 삶- 스마트 기술의 이해Ⅰ,한동욱,6,8,0,0,16,unknown,http://www.kmooc.kr/asset-v1:JJU+JJU01+2019_J01+type@asset+block@썸네일_전주대학교_한동욱_1.jpg,303,on
unknown,주차명제품·서비스의융합인공지능과스마트기술빅데이터의세상스마트기술과 개인의 삶스마트기술과 산업의변화스마트기술과 사회,ko,http://www.kmooc.kr/courses/course-v1:JJU+JJU02+2019_J02/about,4차 산업혁명 시대의 스마트한 삶-스마트 기술의 이해Ⅱ,한동욱,6,7,0,0,16,unknown,http://www.kmooc.kr/asset-v1:JJU+JJU02+2019_J02+type@asset+block@썸네일_전주대학교한동욱_2.jpg,241,on
unknown,1인 미디어 크리에이터 사례퀴즈퀴즈퀴즈퀴즈과제퀴즈퀴즈과제토론토론퀴즈퀴즈퀴즈퀴즈퀴즈퀴즈과제퀴즈퀴즈퀴즈퀴즈퀴즈퀴즈30%,ko,http://www.kmooc.kr/courses/course-v1:SDL+SDL001+2019-1/about,1인 미디어와 크리에이터,남석현,6,15,0,4.4,16,unknown,http://www.kmooc.kr/asset-v1:SDL+SDL001+2019-1+type@asset+block@1._크리에이터_썸네일.jpg,780,on
unknown,"주차명빅데이터개념빅데이터 관련 기술및활용 분야 빅데이터 주요 처리과정수집,저장,처리 기술분석 및 시각화 기술빅데이터 환경구성하둡 설치 하둡 설치 빅데이터 저장기술하둡 명령어 하둡 명령어 빅데이터 수집기술Sqoop설치Sqoop을활용한 수집빅데이터 처리기술 Pig설치 및 기본 예제Pig를활용한 빅데이터 처리빅데이터 처리기술 Hive설치 및 기본 예제Hive를활용한 빅데이터 처리중간고사빅데이터 분석 및 시각화 기술 변수,자료형,연산자조건문과 반복문빅데이터 분석 및 시각화 기술 라이브러리예외 처리와 파일 입출력빅데이터 분석 및 시각화 기술 빅데이터 분석 및 시각화 실습2빅데이터 분석 및 시각화 실습3빅데이터 분석 및 시각화 기술 변수,자료형조건문,반복문,함수빅데이터 분석 및 시각화 기술 데이터 조작2그래프빅데이터 분석 및 시각화 기술 6빅데이터 분석 및 시각화 실습2빅데이터 분석 및 시각화 실습3기말고사 및 과제",ko,http://www.kmooc.kr/courses/course-v1:KPU+KPU01+2019_T1/about,빅데이터의 처리 및 분석 실습,김정준,6,15,0,0,16,unknown,http://www.kmooc.kr/asset-v1:KPU+KPU01+2019_T1+type@asset+block@수정됨__산기대__대표이미지.jpg,1164,on
unknown,"웹(Web) 이해하기퀴즈4HTML 알기퀴즈4CSS 알기퀴즈4, 과제레이아웃 디자인퀴즈4원페이지 디자인퀴즈4시험20%",ko,http://www.kmooc.kr/courses/course-v1:DAEJIN+DAEJIN_M01+2019_T1/about,모던 프론트 웹 디자인 입문,김정민,6,6,0,0,16,unknown,http://www.kmooc.kr/asset-v1:DAEJIN+DAEJIN_M01+2019_T1+type@asset+block@asset-v1_DAEJIN_DAEJIN_B01_2019_T1_type_asset_block_모던프론트웹_썸네일.png,330,on
unknown,"마인크래프트, 메이크 코드 소개퀴즈4메이크 코드퀴즈4반복퀴즈4, 과제에이전트퀴즈4건축퀴즈4심화퀴즈420%",ko,http://www.kmooc.kr/courses/course-v1:DAEJIN+DAEJIN_B01+2019_T1/about,마인크래프트 교육용 에디션을 이용한 컴퓨팅 입문,김선경,6,6,0,0,16,unknown,http://www.kmooc.kr/asset-v1:DAEJIN+DAEJIN_B01+2019_T1+type@asset+block@마인크래프트_썸네일2.png,270,on
unknown,,ko,http://www.kmooc.kr/courses/course-v1:DKUK+MOOC_DKUK0010+2019_T2/about,컴퓨터구조 및 모바일프로세서,유시환,6,13,0,0,16,unknown,http://www.kmooc.kr/asset-v1:DKUK+MOOC_DKUK0010+2019_T2+type@asset+block@컴구조.jpg,710,on
unknown,0%,ko,http://www.kmooc.kr/courses/course-v1:ANU+ANU01+2019_T2/about,정보통신 보안,차영욱,6,15,0,4.5,16,unknown,http://www.kmooc.kr/asset-v1:ANU+ANU01+2019_T2+type@asset+block@메인사진.png,540,on
unknown,"사물인터넷(IoT Internet of Things) 개요                                아두이노 기초                                디지털아날로그 입출력 프로그래밍                                앱 인벤터와                                    아두이노 통신                                IoT 응용 프로그래밍 실습                                 숫자정보를 7세그먼트에 표시하고 버저울리기 스마트폰에서 주사위버튼을 누르면 그 결과를                                    7세그먼트에 표시하고 버저를 울리는 원격 디스플레이 시프트레지스터를 이용하여 세그먼트 제어하기 스마트폰에서 입력한 시간부터 시작하는                                    7세그먼트 시계 만들기 조도센서와 온도센서 사용하기 조도센서와 온도센서 값을 스마트폰 앱에 표시하는                                    온습도 측정기 만들기 아두이노에서 스피커 사용하기 스마트폰앱에서 아두이노의 스피커를 제어하는                                    피아노 만들기 DC모터를정회전, 역회전, 정지제어하기 스마트폰에서 DC모터 정회전, 역회전, 정지 제어하기 서보모터와 스텝모터 사용하기 스마트폰에서 서보모터와 스텝모터 제어하기 아두이노에서 마그네틱스 위치 사용하기 인터럽트개념 이해하기 두 개의 작업을 동시에 수행할 수 있는                                    도어보안시스템 만들기 정기적인 LED 깜빡임이 있는 회로만들기                                     타이머개념 이해하기 두 가지 작업을 동시에 수행할 수 있는 시스템 만들기스마트카 만들기                                 자율주행 RC카 시스템 설계 자율주행 RC카 시스템 구현 자율주행 RC카 프로젝트 시연수질오염측정                                    시스템 만들기                                IoT 기반수질측정시스템구현IoT 기반수질측정시스템적용사례기말고사                                40%                            ",ko,http://www.kmooc.kr/courses/course-v1:DCUk+FD_DCU_04+2019_T2_1/about,IoT 응용 프로그래밍,김병창,6,13,0,4.4,16,unknown,http://www.kmooc.kr/asset-v1:DCUk+FD_DCU_04+2019_T2_1+type@asset+block@2019학년도_2학기_IoT_.png,650,on
